sample_id,System_A,System_B,System_C,System_D,System_E
GSM1691975,1759.0408069166697,1427.8817860715644,994.5799104492326,942.1013879733146,795.4096942518045
GSM1691976,1751.7494212512863,1644.6535374825207,866.198354863106,912.8454682633528,617.2846433697769
GSM1691977,1722.283476725197,1735.8887223153797,741.9802783909208,1011.4573455646488,512.2721792916645
GSM1691978,1801.3507861777616,1535.1989827665166,829.3723109394823,1085.5207170608155,289.87416162851696
GSM1691979,1795.0598377540446,1620.3240824045731,925.4566409513736,937.3597350786322,595.9620444447255
GSM1691980,1782.715027995163,1502.6971743030426,1013.367723011742,884.0356234289438,768.6144740849959
GSM1691981,1809.7986544780333,1501.3598631487191,871.6367831794196,922.1300053204696,520.4027578817322
GSM1691982,1744.22951384304,1564.8512880648204,818.9917725535588,1002.1668918087652,411.82328603197857
GSM1691983,1788.690434197757,1485.2001501550194,1030.599014411795,852.367591109215,763.236554665481
GSM1691984,1725.5497486730355,1281.343158054201,933.3304029699412,946.703713855396,506.2331061570858
GSM1691985,1863.342446906304,1519.645566891978,1000.0898066213076,928.8407734822194,666.8948700771289
GSM1691986,1798.5789098521382,1541.201719669583,982.8538034554648,912.7135433898612,594.2403010497146
GSM1691987,1699.0419862594315,1464.0941928952825,866.3939863728192,885.1486209536561,626.2976686817374
GSM1691988,1783.1778476322695,1502.8125430457349,823.4355376170315,1073.5860585419114,442.09447073135743
GSM1691989,1827.9434746958812,1637.059004747558,916.9257245292528,875.4082609935895,518.5310043403224
GSM1691990,1700.3609189085,1610.4934810389068,819.9595242169235,800.2841763776414,564.8671583801806
GSM1691991,1738.572523358178,1479.6164203971475,1065.728731003156,805.4085505112935,982.0198481848328
GSM1691992,1735.2599336043731,1519.072899581277,891.4804935208449,869.3863342910699,608.0968170915912
GSM1691993,1739.1379370702216,1706.6370388732903,847.1832401278825,847.2178022216513,600.1337477720353
GSM1691994,1823.688923973843,1625.422725966594,954.023285669613,958.0260729664304,526.8502829770478
GSM1691995,1726.8578900955629,1471.67839561021,942.7638418451688,793.5702728413562,667.39223165557
GSM1691996,1780.6502002997622,1631.2372458654609,749.4457691004554,992.9334138156846,522.3104009392073
GSM1691997,1691.5855851283532,1646.864481176919,831.2656570716736,898.9331113566968,617.7100986732266
GSM1691998,1660.263982941965,1464.4383723210967,793.8768800583539,712.3139908872217,1040.8046040850695
GSM1691999,1727.8685512787742,1551.3545282895402,866.6700493406506,848.8479414003359,639.9537583532065
GSM1692000,1735.7159019056844,1672.0535026778443,843.574013039979,878.2738219741677,525.5020478453398
GSM1692001,1744.920498608578,1520.7852691860298,908.9856233797528,881.4302616948016,614.1505846985619
GSM1692002,1751.848110701596,1588.0672717940745,1026.4544229135165,788.3879310769426,694.3752657356054
GSM1692003,1815.9720740172932,1589.5406992069193,766.2272388906713,982.6683951601854,432.8920000297076
GSM1692004,1729.9155603000982,1716.440734015904,766.5102589416183,848.823670777565,708.1662261775045
GSM1692005,1756.977621771929,1688.1628995561423,880.7108376023243,960.4791227967615,490.1574285167935
GSM1692006,1810.062213204976,1471.506226567374,977.1772070654032,866.7594854060599,626.8636516242059
GSM1692007,1735.3996019886872,1515.7813697500687,836.7602811270644,810.4992381299662,799.1439653226489
GSM1692008,1769.5389975214705,1626.527416921178,811.5632680891194,946.983552323507,590.7728439681086
GSM1692009,1737.938253082908,1529.4805183463468,1116.2569111680805,837.259518290819,852.1560758636406
GSM1692010,1748.571693849628,1593.0772650306862,793.4475005518752,893.8277105743755,492.8597628959469
GSM1692011,1716.9827155053972,1455.18012176271,971.918633883075,923.860473023702,495.4362953993341
GSM1692012,1757.2696691368756,1484.21170584663,903.8370821839544,876.5447631476727,665.114664674873
GSM1692015,1748.0204019707407,1528.0188726741571,799.6039576000221,876.1842989460911,575.7625134467226
GSM1692016,1845.152359520771,1665.8304591048127,876.07309821957,958.0323182991506,523.7496979379484
GSM1692017,1760.456921445605,1565.973768875535,968.6494439383604,907.6542721959358,675.799673020002
GSM1692018,1794.78728137497,1585.394334822803,818.5879748368998,903.3936968020408,670.5250053688451
GSM1692019,1798.4108000193482,1635.1240627822872,822.1204236564881,1064.4602931722911,440.6338608547285
GSM1692020,1640.5292914297706,1658.521140335166,810.0383526801697,781.239408295487,529.6372829192997
GSM1692021,1746.6875831342395,1392.0463712701785,875.334605869185,696.3077492993752,930.4540914287992
GSM1692022,1857.612199784604,1483.1192084196591,945.7518822977928,869.5840666719214,670.2631089706783
GSM1692023,1826.7044245464483,1594.9561669750829,983.3222275840716,878.6780047494149,737.4800335388009
GSM1692024,1814.6938679009168,1465.182337016891,1002.9777175507317,905.132383819031,793.5013015735467
GSM1692025,1764.0298666645313,1707.606728282597,934.22216399655,829.8281414296871,599.0247044464086
GSM1692026,1709.5022457362747,1632.069410760069,790.9840730817486,909.670472042084,548.5057389620606
GSM1692027,1656.9345533479636,1608.1933804996215,750.3075234817197,830.1129791320518,674.8339153573943
GSM1692028,1796.9356946918342,1501.788829916427,940.848700521252,994.4020930675596,417.6850576528486
GSM1692029,1838.2128154759912,1525.2902004496527,952.4217570695092,889.6575864707665,493.4361628713205
GSM1692030,1841.889115628016,1519.330894732021,912.5884860076984,888.5479149131779,522.8422182265185
GSM1692032,1738.9636839472969,1598.7800968781166,787.5870261520186,959.9221189404334,532.1482736627504
GSM1692033,1810.8825139490464,1697.5878648249573,816.0664574391903,854.9940033531284,628.5476713132057
GSM1692034,1746.101039571241,1506.8668269484706,791.7417105145487,869.1396113297315,503.4390009222652
GSM1692035,1780.891735414065,1636.2284097449656,863.8357757116328,943.7356318479468,498.0835567372642
GSM1692036,1793.2970438316331,1566.7046743510246,865.8769414653289,886.6514651207872,522.2385821464741
GSM1692037,1746.061073691928,1552.6855928961377,826.1581005668049,1084.3586837428384,306.1208990973446
GSM1692038,1842.600102747775,1541.343794225697,906.1799666671204,1097.895186594441,422.32190223226735
GSM1692039,1805.345382865872,1615.1323984244964,890.4438302622557,967.2128261082452,535.6096681291083
GSM1692040,1766.2303156674952,1620.58823065883,937.7140502522708,859.6475521749062,805.6394279403512
GSM1692041,1721.7949287352176,1607.0483294076894,784.1313400237441,828.8800243414398,636.2698474683539
GSM1692042,1763.120233619422,1626.236961569845,860.0030070149032,921.693220635044,547.2668136783095
GSM1692043,1826.143326779,1520.5398999958134,997.0335746616674,983.1925780029542,521.614760705048
GSM1692044,1742.41927593308,1622.6880028224214,826.9073659178703,860.9826411559488,560.3757332913528
GSM1692045,1678.737011059191,1483.38709078004,888.0640344932981,829.4550245099281,608.8447100816829
GSM1692046,1700.5239769685822,1453.157989050325,1042.8263763378518,830.2546335985435,631.4856934401478
GSM1692047,1799.3653110316643,1449.6661696306046,1170.1272625750853,825.056543390855,1063.317531669487
GSM1692048,1772.8237161644984,1629.3680394392632,822.1909175844612,914.070649576226,518.4610090644328
GSM1692049,1826.8482799600745,1576.6490165164332,950.4780995560914,984.0782354830552,598.6878591007608
GSM1692050,1788.637288655755,1503.933810476111,1008.934592019621,908.7034000243556,851.4751174241146
GSM1692051,1747.6313262579934,1537.8246192846336,894.4104486490114,926.4550415910936,513.7855971066729
GSM1692052,1716.008907079653,1512.3706295567863,958.4793390829072,821.1492714043625,975.9026894532416
GSM1692053,1841.3069687605396,1508.758554124598,902.5987815236058,1026.185252938014,395.56513053159415
GSM1692054,1740.5402991909905,1561.586183227263,851.9231111221179,849.7542358584715,520.3319464555398
GSM1692055,1785.764806244426,1633.9415131942103,839.5323906519452,973.5567280351232,405.3129961018685
GSM1692056,1960.4265961678657,1604.0235798354406,897.3369110216245,1042.3569943169105,536.4924673352662
GSM1692057,1753.3697541150214,1601.6619786726433,790.4405453099516,1035.917349321864,531.5407527961015
GSM1692058,1778.8442619824991,1596.578148173353,866.3142850189515,921.3387094742948,448.7782167136829
GSM1692059,1820.2424806868305,1549.623331466918,1056.4695031641904,875.2201276723745,917.8867345157096
GSM1692060,1764.5421936945286,1488.2308943297148,999.7902742723444,864.2636778276647,785.6229722571134
GSM1692061,1748.739814481249,1555.5494864291968,923.535316568874,927.1677473039337,455.99374031241496
GSM1692062,1777.072944222613,1659.1068895558328,780.8904044433721,941.2022038719116,569.9123727370688
GSM1692063,1741.2950062138198,1749.5395040671829,766.751858329355,915.2549562485356,527.7885886349504
GSM1692064,1701.1735112081788,1435.990408202225,1040.2748654902734,652.7051521939093,1224.75527630926
GSM1692065,1742.7588359609035,1569.246877887559,810.5393975873058,979.0243007405124,331.50089182668944
GSM1692066,1784.190182414387,1695.0473330538998,871.6929927815063,892.9992977532693,638.2203188546409
GSM1692067,1735.386756017523,1615.7049193789253,740.6943735135628,872.1230612303843,617.1501394260667
GSM1692068,1744.901578401974,1597.9575795872297,878.4561902066953,796.0005547120791,719.9974840094555
GSM1692069,1704.626435975678,1586.2141220998765,839.9296548445409,840.1966437709007,610.9864615783099
GSM1692070,1833.1821647143104,1450.133348907515,892.7897510697258,980.422251355688,550.0969094313068
GSM1692071,1840.3788088519293,1588.9882952709113,859.0487149497349,942.612954012061,628.9488567653334
GSM1692072,1730.7793490348067,1622.888789133411,782.9248582541659,941.3955208786228,486.3233322488895
GSM1692073,1824.3197625629653,1664.841347777805,833.1673477453023,940.0572031360052,516.25313127139
GSM1692074,1752.172198275579,1617.0104253600755,989.4918866516044,880.1278299755422,664.6657333753419
GSM1692075,1771.3684483683055,1649.960980936009,805.5548356744084,943.8833245727392,513.7522666978748
GSM1692077,1701.9217121658055,1592.4395404557345,892.1562167174079,708.7105161660074,656.587663983626
GSM1692078,1827.2152375661651,1604.615594595949,892.05380844706,964.8896233197949,492.2545067948422
GSM1692079,1742.2003704855078,1639.9779799778216,780.318840891221,939.0007337349545,594.497391473601
GSM1692080,1674.5798262618473,1623.1526590896874,705.129993772016,909.085288171348,565.4434608233933
GSM1692081,1734.3719042096272,1412.1234809187636,928.4448451901608,783.6173260424994,894.5716978905557
GSM1692082,1726.4461247718746,1587.1239579895164,818.7445322065223,840.8934270736481,563.9821768107695
GSM1692083,1771.2794502286142,1525.8067954145663,915.4453242614564,1074.7480706720207,358.5531830126847
GSM1692084,1812.2841926957328,1549.3707849664345,900.9581917242303,949.0570556638286,557.2822588938479
GSM1692085,1798.6425257758135,1645.0702668481854,885.0668134528605,944.064989448083,340.29702145572264
GSM1692086,1840.9414289755323,1537.5684117731662,980.2953307896414,926.909507391003,570.1524192252227
GSM1692087,1749.1578770794586,1533.1126063490938,812.286732354677,908.5713640076184,443.6855703483252
GSM1692088,1828.4848012864777,1454.742164382278,881.5055530294085,1069.2261108221255,376.4440165497863
GSM1692089,1729.219155011121,1692.9667319100736,824.531544427904,869.8160941228953,548.8355213083942
GSM1692090,1745.9058835932528,1529.264994244032,856.6655079386619,913.4221001123532,510.6841492336971
GSM1692091,1805.7677238654,1584.0013761496048,896.475833212,949.8064590053546,661.9340653408663
GSM1692092,1775.9888012841202,1621.745985657035,887.1686592953829,1110.1363098629429,273.7594025945491
GSM1692093,1780.9412272525733,1660.5952316949297,824.8786746339183,856.3156908899937,618.940138318455
GSM1692094,1803.478138446413,1626.692388291698,943.9626117907646,957.4223308860156,478.2840036751513
GSM1692095,1771.8161628370017,1654.816452017183,832.2191272732889,924.7453961954852,429.4826855486226
GSM1692096,1744.094489289524,1580.159047814053,736.7769737498211,856.3828568920799,534.7835582311282
GSM1692097,1766.873720718866,1592.8815304609095,832.9804956189437,952.8352400449356,646.0729042730736
GSM1692098,1751.427304016056,1563.938190029733,724.9657063729046,947.0673185151672,464.6924331953933
GSM1692099,1791.5185483937294,1639.6162190454909,671.5005074149385,971.8215044202808,312.22268241604434
GSM1692100,1812.4818617790304,1515.46339762974,932.8848081973492,1000.8754253795825,577.6989668463057
GSM1692101,1834.5096485302693,1802.9774186145232,802.8328340753233,854.9067135245905,676.7063114068815
GSM1692102,1747.0058700274467,1570.6026839658407,855.0434585920138,825.4603751847217,507.3729836659568
GSM1692103,1774.3297338087605,1528.5290053497365,996.1832529625036,892.5348328382624,616.9675596163834
GSM1692104,1689.67411141534,1652.7356785556394,852.0731046097026,807.8654551365862,535.2652798949894
GSM1692105,1728.4445110185015,1578.197651760881,905.6677611954992,823.6405288882634,546.4472176618465
GSM1692106,1761.9693791636082,1629.1425590273084,847.5934348332476,879.449174555466,602.8050762653511
GSM1692107,1793.8489749857308,1619.145521346304,876.5910006962586,876.5728757228608,685.6271437636342
GSM1692108,1760.511506036164,1573.2317611081417,946.6128882570856,876.4413442958103,892.8281986292213
GSM1692109,1701.5194977816009,1587.6883496715272,862.1217432437179,807.6636945176751,602.2669477511536
GSM1692110,1749.8964241502044,1606.715770458051,844.1056723144166,947.8119385297614,502.12742161913593
GSM1692111,1786.1777790092592,1360.5091910232086,960.2173595146552,965.1369888093832,484.45002619914976
GSM1692112,1748.462868946025,1589.9281754563,969.1949728622684,851.7855403898538,840.8362708147924
GSM1692114,1799.4152237864528,1562.5497936266156,891.075123583767,917.5963913408395,644.2077385972161
GSM1692115,1799.942017375586,1502.7323923752974,958.881497359791,952.8896763473458,590.3641044029791
GSM1692116,1652.2685549880623,1623.4252938843083,740.1432590976692,729.8096643889185,616.8986291149586
GSM1692117,1800.9997366142525,1568.67375492645,996.450112034324,893.7447902154399,580.9009300293719
GSM1692118,1812.4022207057835,1612.4079205773542,1068.3338019451166,871.2357853113826,900.0364524886945
GSM1692119,1810.75445998144,1435.883397672329,1019.3144131568342,927.0951779307552,673.3218835055841
GSM1692120,1640.818333067381,1453.4587594359418,987.4673959597512,656.4647259803014,561.7868990383313
GSM1692121,1819.59032297686,1634.5120836116112,928.9262993311212,910.0197042274222,596.2466410817215
GSM1692122,1683.3373676642932,1317.8800353404913,978.4576232930622,753.6449717018331,1086.4770196286072
GSM1692123,1770.7127241355029,1535.4499694769283,825.9156068678221,959.1358444849348,416.11429607434
GSM1692124,1726.7639394230164,1472.2734375571465,1016.3164696040494,805.5962534673235,959.640110730923
GSM1692125,1742.6290662511155,1628.3077641065847,854.0936447987306,897.962309958818,472.0005025883838
GSM1692126,1717.585225357042,1425.5682780781617,869.4331951448048,772.364486351109,750.6350716662173
GSM1692127,1750.5236162907397,1586.2701896642593,855.3108121602645,814.015742731659,786.1461536127936
GSM1692128,1620.2087776118306,1473.187987085933,724.2743474878871,704.6840300150452,791.5557031146354
GSM1692129,1659.598674119604,1611.9806668824694,715.6372386117419,887.3927383163182,586.3891567107985
GSM1692130,1757.5737185486903,1577.883570619976,853.3371363813394,823.474331192645,531.3138743250529
GSM1692131,1857.0745905218992,1653.6738155884425,858.262513846963,961.8101320516816,608.8585119943773
GSM1692132,1840.1444725754827,1652.400466013668,841.8546351863442,995.768048246342,510.07484380013466
GSM1692133,1756.4549831549757,1635.082524411553,921.5024314468328,811.0309847401568,628.6741946702414
GSM1692135,1651.707514489104,1363.8524661202737,979.5948607632808,732.903497201858,793.5181380713138
GSM1692136,1806.6172773328472,1532.3322565934675,901.2012088162936,977.991901734481,497.5885144112881
GSM1692137,1742.439773492034,1542.7444856889233,1013.2559317630694,855.0848690601233,1056.1630566007034
GSM1692138,1796.6305564480108,1488.5717602394725,932.9495856608828,862.5486961698307,638.8090238109717
GSM1692139,1860.2951147139088,1434.6894257417116,988.2105452315708,981.992469150462,333.6425097398824
GSM1692140,1948.625519344182,1687.9276084755566,920.4881646843525,1019.9609311774138,497.4752647288833
GSM1692141,1724.1526475545988,1559.7126000923772,963.9496101954757,836.4971592745496,732.1855804470497
GSM1692142,1815.7315280249811,1518.5463640683356,914.5023934455604,951.2864618225594,394.335851717753
GSM1692143,1719.4659545908223,1582.5173621641516,863.6147747251935,842.7665817963898,514.6271003290749
GSM1692144,1735.4804024266869,1675.329835037448,823.8953396178022,793.4925235626188,635.0217515871173
GSM1692145,1765.9496142329715,1626.1195090951096,910.8697269128752,903.6168915486804,523.8321248961192
GSM1692146,1803.9458674572925,1534.673222310491,981.1741631930944,911.6896560905534,682.3234909033163
GSM1692147,1741.7303531509317,1560.3295161611932,962.4626888033036,907.69713903477,514.2106752533045
GSM1692148,1697.734793518743,1427.0608721536446,1104.698497279093,738.1770652252208,1156.732112218955
GSM1692149,1724.731016895522,1540.148473217554,963.9750691340914,787.7236280642837,773.6422669177018
GSM1692150,1627.5339055998377,1582.4678934323792,782.6340886788803,712.0569834553135,694.354562462554
GSM1692151,1776.8476517631534,1495.8365208340256,886.9971723403487,919.2643470223602,933.611438842776
GSM1692152,1734.8641283795714,1556.9379823564905,778.5556013203068,874.2261725848002,591.3551389221511
GSM1692153,1752.6590701358627,1601.070913065746,845.9134165084079,928.7192962916524,490.9173816410648
GSM1692154,1792.186621464959,1520.2254189457826,890.486394294051,886.4822901447669,486.8814121014712
GSM1692155,1734.890803095116,1540.8729236309157,791.11175302011,923.4307859344764,346.3317251437038
GSM1692156,1781.348046486799,1563.0839281788822,954.1265275400848,924.506285801117,730.6583036869624
GSM1692157,1788.742665488884,1624.0476826439865,845.5736079519302,983.3426912916266,543.0402707074609
GSM1692158,1779.9817801746367,1695.4718427186835,706.2056350531157,899.5983072161798,577.4506151610831
GSM1692159,1800.251432783698,1573.9267444146765,919.4533550954638,917.922135568926,418.2091494343431
GSM1692160,1929.5325395339005,1308.229928282229,988.1558095314113,1026.4925259091187,344.3513570817977
GSM1692161,1753.5200997788097,1637.525100191756,881.541790955549,830.269760046891,629.536650493812
GSM1692162,1805.486733090037,1631.6046893889215,915.1897493240376,939.1781204268244,678.0871609915566
GSM1692163,1787.6037485964544,1635.0498011464178,888.2787436582703,931.643201557872,576.8470205998674
GSM1692164,1742.8628961361355,1620.6292704551945,861.8798152619956,981.244131882323,409.3413010462982
GSM1692165,1823.4109262472537,1679.9995380358214,880.8991449826653,938.9482239407672,602.8054701658848
GSM1692166,1824.2100966193304,1468.791978814098,939.5875652650102,910.9057792255816,511.8725372688096
GSM1692167,1709.9528989260923,1607.7641754450096,846.9847983405825,805.5081990479875,604.7896333352037
GSM1692168,1828.6202151059304,1710.7068488854748,909.719002026798,968.234721562788,571.2126355120299
GSM1692169,1828.18580219288,1690.5588760495002,916.2590861007328,993.7194160253804,533.351447813996
GSM1692170,1775.922298180244,1552.2871687533689,885.4688129533624,949.5574156467655,579.0803069184249
GSM1692171,1671.2300559650505,1573.3829809990357,914.4741112325136,899.073993858331,453.06774700855385
GSM1692172,1660.0913444769676,1554.5523296522306,993.8426613970524,828.5724336514468,1071.7076189972122
GSM1692173,1712.7980518171744,1649.1775400548604,805.5113723661689,914.6121874318596,599.2051312155418
GSM1692174,1739.8857499994983,1491.407147472003,836.149267212154,959.9367239635548,624.6486424198574
GSM1692175,1693.019148372652,1526.5108290354756,874.5422289682547,796.3161529871486,728.1077738200383
GSM1692176,1667.4238394041831,1565.1527509140478,756.2629731681418,748.9703252957779,614.846354357278
GSM1692177,1856.9459789758648,1492.9454133633571,1011.269251571328,916.9007465169096,803.088222105066
GSM1692178,1743.1258774880423,1606.2233807712264,899.3507483260964,831.9031244292446,670.8413820618471
GSM1692179,1831.8632932047176,1568.0826083744614,890.1531495370737,934.9502102088228,708.0768597122415
GSM1692180,1745.034970196925,1544.9065786958472,799.1255654988881,892.4457432243444,606.7577621495784
GSM1692181,1786.9380031787878,1596.413524237344,870.7132845270444,1052.487251378474,403.5700203548449
GSM1692182,1689.2944541708755,1557.4085687053348,852.2999959472845,737.3207252352404,643.325652948105
GSM1692183,1682.494365271732,1575.741369633507,705.5139850865016,780.8301010346813,559.584548522469
GSM1692184,1858.0157105741653,1551.7064001461376,1001.6917348163696,950.015194151666,721.1677422728026
GSM1692185,1747.8458563942686,1554.1998157421458,911.868445446038,800.0937007172688,559.2022350634652
GSM1692186,1738.8233509137954,1436.7432999620996,1036.4924306286705,799.8778723383639,914.7980096518522
GSM1692187,1713.239401743689,1556.4183773019404,903.1973195968768,784.9803864273899,674.7836850096301
GSM1692188,1808.6886096528688,1465.3824651204925,974.3031945352914,846.6198131105093,634.2773910008982
GSM1692189,1785.6752445013865,1576.4166478699651,960.0660690875956,947.9094455318444,473.7745127351564
GSM1692190,1764.1315972245063,1620.8929101620306,898.2110570487739,903.5085331328256,580.0848490311137
GSM1692191,1749.1915578821245,1388.3773256155146,1103.9392121948886,824.5960660287037,1045.7844082361223
GSM1692192,1725.446400596452,1524.8593722014657,872.9655974685038,859.0379560283418,581.7237294495671
GSM1692193,1828.7020944566448,1685.1602455358443,950.0223723797088,933.4459022292184,589.9954042198378
GSM1692194,1833.089245826576,1577.4378302942869,913.8538113238728,1028.1528186140958,555.6353893629566
GSM1692195,1739.790068592546,1532.657895812321,835.1814777170339,844.1077881045549,532.5205926546469
GSM1692196,1755.6041386671586,1543.8490310428142,1051.7948744649177,866.6842353875909,612.6917243566713
GSM1692197,1690.0262117955544,1586.2174280566078,794.4310785461503,758.3317574534613,768.6389108168096
GSM1692198,1775.2485584022716,1477.3529789091954,1084.0628928969963,888.4719684726379,825.6814072963898
GSM1692199,1790.8327734441464,1601.4091996182517,864.5174534894513,899.1637652003155,543.1886164531625
GSM1692200,1843.926512493288,1609.8713074171235,961.7276077495052,957.9010702185896,477.517687512769
GSM1692201,1831.486329523236,1537.8132008373414,941.0133881598113,985.3466886572832,402.1994670698441
GSM1692202,1753.0105260021646,1571.1041267222963,957.880826287812,784.4754301916801,657.4823029364361
GSM1692203,1703.256400205485,1463.3160943652238,1022.3910177047655,768.1327164022878,675.249143920023
GSM1692204,1755.9358781113424,1550.745547461599,886.5034960222956,830.3789665649965,524.5276052448762
GSM1692205,1753.1700922984764,1520.4882498654297,920.247280335364,911.5894292607854,345.8657379112965
GSM1692206,1821.1239553380171,1643.3471319767225,908.7259721973888,940.718603335823,478.3939611088135
GSM1692207,1702.0930968893008,1574.287046735457,777.8030462944052,954.2546287041188,523.0325443098336
GSM1692208,1804.6851751571808,1617.6042001662245,824.6106524900069,1002.3165444202504,418.5656410325091
GSM1692209,1769.7369460850396,1590.4663387094297,898.8703497236556,829.2850712097834,509.6144604332776
GSM1692210,1719.771398434993,1611.448211592733,853.0601217549683,755.6380491462378,632.3412748500468
GSM1692211,1722.2462194156742,1592.724004308866,782.1993737162147,867.7968311116547,694.4348601839465
GSM1692212,1784.0306252297914,1497.7545045697998,1050.7083257020267,815.6813360527394,877.8868796305051
GSM1692213,1778.6109170496347,1605.8278805175823,808.103555884195,983.5924882629616,514.8618076071762
GSM1692214,1730.709790394083,1534.840339270485,965.350261411274,865.5491308399342,754.4607045242265
GSM1692215,1767.2123346685255,1730.990584415864,709.9034427418073,940.5919758168884,657.1538900153955
GSM1692216,1731.7527023275234,1631.4253009865488,870.917965716746,815.1342186773736,548.4984227861523
GSM1692217,1636.3019086203103,1533.0909862594035,888.0310965378767,780.1268801786491,770.2503312288427
GSM1692218,1763.4398305132763,1544.5458753841897,927.6986288826448,846.9677809414843,601.7803287457536
GSM1692219,1784.068360047021,1589.5816905072052,797.7683604933154,913.5310491398112,561.1892303427176
GSM1692220,1676.4795759353565,1575.259156462298,781.9481303141083,855.0234866534465,463.97724787028073
GSM1692221,1705.0838036395598,1523.9123340712297,962.4621148555244,831.3360618366523,855.0990958417815
GSM1692222,1774.7202935034647,1617.503636692305,849.9254381406245,938.3445139721134,495.2917713784764
GSM1692223,1708.2499730695629,1578.2822214609423,864.6464005126127,936.9818925117823,647.0846674838904
GSM1692224,1705.0101096355056,1525.5360211572024,786.0485122162963,803.8212679744411,623.2639840128923
GSM1692225,1846.6946909496448,1641.0066279191003,998.8150896208,973.2263840804144,833.0459321691487
GSM1692226,1840.7689866159556,1663.841684576361,840.5572873503379,970.1453012861648,524.367719165688
GSM1692227,1734.274409898897,1588.4304842576305,1008.4106953037764,865.3837707175189,892.8965139183138
GSM1692228,1758.0948190451309,1587.845876044693,894.9736547458497,839.5429203332042,620.4986662943256
GSM1692229,1784.9079271892751,1549.7672099104066,998.925915541906,917.383030564568,570.5148404135398
GSM1692230,1798.793355068793,1637.1425854603112,882.0992247202512,982.0203575555716,479.7541730997209
GSM1692231,1752.7813135428703,1646.3719575229306,844.3233790256472,862.0791881749565,639.9367718435496
GSM1692232,1798.0318897683755,1574.6758134573265,936.5077753714676,916.4946894913684,487.95529349746994
GSM1692233,1753.168403304701,1590.7196679069766,865.4598115969065,913.4575057234006,496.81409125696246
GSM1692234,1838.905873988193,1461.6506202583096,926.9840017863936,1036.6415327609657,323.5560330836952
GSM1692235,1815.763497406548,1333.2628287795833,940.8370861710192,1079.3371521627705,423.0801497726197
GSM1692237,1810.9912206416284,1513.5393418222002,1010.7161915295457,833.0374794800409,636.1701688008297
GSM1692238,1824.9404417637304,1391.0624209808557,1010.0772116726456,983.4814402191832,505.4002285914721
GSM1692239,1708.465288614574,1560.2626925540244,785.5148604006617,998.3457463588112,347.1179973436965
GSM1692240,1690.3129014745036,1565.918298445371,945.0260818103634,738.04234456215,639.9212098645658
GSM1692241,1792.4212860669925,1585.9812310945726,888.5082203875718,911.3974718408572,482.7267793889714
GSM1692242,1794.8153974717798,1634.5586427564112,888.7623375124394,1018.4296546428824,339.21401185950526
GSM1692243,1758.8651862043434,1587.3450423240463,889.6976035985244,951.006382895638,448.5291317241399
GSM1692244,1779.3813683315466,1601.2296038478926,860.4184579314588,907.870317451304,530.165969534446
GSM1692245,1793.2927297408514,1705.784650465388,833.0478758276959,975.175695139318,588.656999795513
GSM1692246,1623.3138254028927,1493.605165611841,801.5228385491773,567.0385642198753,744.611243145061
GSM1692247,1781.483681481698,1625.9629217807587,919.8704131809282,874.1164701066746,594.5340367527042
GSM1692248,1768.0380130675412,1582.2548618584278,804.0749006931646,923.9493401750416,570.4579369862968
GSM1692249,1712.701340812141,1553.256944603481,797.6310031825751,893.9913870009605,559.405720710849
GSM1692250,1328.8999029934448,1084.7508367950622,660.9980585810335,202.61347679397292,1027.8156819021906
GSM1692251,1801.4569352498,1459.9682395237196,875.864304017432,804.5087322909858,753.5705097759528
GSM1692252,1835.2110149091468,1628.5417612054998,973.5105137321052,900.956990536146,552.2971735265528
GSM1692253,1848.619872281306,1605.3712421047685,914.4600007210664,942.04314684165,573.6341445121207
GSM1692254,1786.6105821096708,1538.7776835941895,793.8521774084493,1023.8967903331568,630.3274800852878
GSM1692255,1725.5822752978384,1544.5792385600507,886.5174317055407,818.5945852212499,607.594705431161
GSM1692256,1760.153129729977,1709.520224186458,772.08659271543,914.5760156680536,578.2090332859225
GSM1692257,1717.0761999515407,1591.6702088634183,892.5260035344572,912.2736138695072,561.6025419494581
GSM1692258,1650.1308042816945,1451.390483678224,976.3503802181996,686.3201946989502,812.001571495407
GSM1692259,1711.4475743697649,1633.2313837890324,940.356512737535,838.6826752621091,915.9644668937626
GSM1692260,1764.715552341204,1637.047069759515,964.1261551740126,953.5084577528814,670.0620831663318
GSM1692261,1785.6370913551473,1573.6360809947864,851.0330660665686,882.7774921301143,591.4529479205039
GSM1692262,1857.2118137266743,1717.4359572725807,891.8879226625695,987.492265222024,555.495914122459
GSM1692263,1767.433719486342,1555.8511445522636,894.6746951059122,889.7943306221487,537.0007471507324
GSM1692264,1664.3698373799534,1524.4116022609742,776.7851572772233,721.6806893048506,667.1591334718296
GSM1692265,1747.0207127957456,1630.5001600098994,858.9915927764196,893.8279836500651,621.603925829223
GSM1692266,1733.4665585448363,1670.4187238203394,834.6774913227191,947.2218989708736,440.066354950648
GSM1692267,1695.0593698792964,1652.4912257980675,833.3708780169345,892.9834400020545,634.6999800877293
GSM1692268,1717.0657749014536,1591.448766105765,865.4195850407605,871.1507830169812,722.5169332808864
GSM1692269,1688.9430164963314,1611.55895477577,775.6486056301756,854.4882940813677,523.0671029776104
GSM1692270,1714.5704944829797,1636.8353276344787,755.4520764758045,913.4313802675288,541.8036057551371
GSM1692271,1816.810535924328,1569.7722678696591,886.0938069644872,1002.6278100243962,460.5279091031744
